"","iteration","proportion","scale","type","err"
"514",10,0.06,1,"ols_global",0.324226000812639
"515",10,0.06,1,"Huber_global",0.0807302790935419
"516",10,0.06,1,"Huber_distr_dc",0.0805714813662295
"517",10,0.06,10,"ols_global",0.706107108159858
"518",10,0.06,10,"Huber_global",0.102042008622537
"519",10,0.06,10,"Huber_distr_dc",0.0987026059369921
"520",10,0.06,100,"ols_global",6.03692548218036
"521",10,0.06,100,"Huber_global",0.100301944619192
"522",10,0.06,100,"Huber_distr_dc",0.0982083945706343
"523",10,0.08,1,"ols_global",0.20035651453952
"524",10,0.08,1,"Huber_global",0.10767203165241
"525",10,0.08,1,"Huber_distr_dc",0.107992363227813
"526",10,0.08,10,"ols_global",0.946123558703754
"527",10,0.08,10,"Huber_global",0.127642652608491
"528",10,0.08,10,"Huber_distr_dc",0.125081524373379
"529",10,0.08,100,"ols_global",8.04919441649139
"530",10,0.08,100,"Huber_global",0.135246204173042
"531",10,0.08,100,"Huber_distr_dc",0.133416876458528
"532",10,0.1,1,"ols_global",0.273817930942246
"533",10,0.1,1,"Huber_global",0.136695579211756
"534",10,0.1,1,"Huber_distr_dc",0.137236753414104
"535",10,0.1,10,"ols_global",1.05328845487363
"536",10,0.1,10,"Huber_global",0.16833663062788
"537",10,0.1,10,"Huber_distr_dc",0.16831214132583
"538",10,0.1,100,"ols_global",9.96540910395312
"539",10,0.1,100,"Huber_global",0.168137202353638
"540",10,0.1,100,"Huber_distr_dc",0.161836065168161
"541",11,0,1,"ols_global",0.289272434506626
"542",11,0,1,"Huber_global",0.0300089211275173
"543",11,0,1,"Huber_distr_dc",0.0301097921779641
"544",11,0,10,"ols_global",1.03414237833426
"545",11,0,10,"Huber_global",0.038466482008077
"546",11,0,10,"Huber_distr_dc",0.0382427128977103
"547",11,0,100,"ols_global",0.441392453919428
"548",11,0,100,"Huber_global",0.03004821917401
"549",11,0,100,"Huber_distr_dc",0.0298511763379067
"550",11,0.02,1,"ols_global",0.263817545741403
"551",11,0.02,1,"Huber_global",0.0329721814637998
"552",11,0.02,1,"Huber_distr_dc",0.0331067288028106
"553",11,0.02,10,"ols_global",0.29120489934079
"554",11,0.02,10,"Huber_global",0.0463629863063471
"555",11,0.02,10,"Huber_distr_dc",0.0460669972552973
"556",11,0.02,100,"ols_global",1.81291412899386
"557",11,0.02,100,"Huber_global",0.0371160824643349
"558",11,0.02,100,"Huber_distr_dc",0.0362130660568039
"559",11,0.04,1,"ols_global",0.615273588981293
"560",11,0.04,1,"Huber_global",0.0632114485606245
"561",11,0.04,1,"Huber_distr_dc",0.0635336798483827
"562",11,0.04,10,"ols_global",0.459319024635728
"563",11,0.04,10,"Huber_global",0.0721417488577234
"564",11,0.04,10,"Huber_distr_dc",0.0736942880047916
"565",11,0.04,100,"ols_global",3.96380317422892
"566",11,0.04,100,"Huber_global",0.0663605027622293
"567",11,0.04,100,"Huber_distr_dc",0.0655041009407993
"568",11,0.06,1,"ols_global",0.236742885169804
"569",11,0.06,1,"Huber_global",0.0760870964182686
"570",11,0.06,1,"Huber_distr_dc",0.0759693989474299
"571",11,0.06,10,"ols_global",0.6767969547866
"572",11,0.06,10,"Huber_global",0.100107841440602
"573",11,0.06,10,"Huber_distr_dc",0.0984163976157832
"574",11,0.06,100,"ols_global",5.95085617611668
"575",11,0.06,100,"Huber_global",0.0973660262648722
"576",11,0.06,100,"Huber_distr_dc",0.0976815173571777
"577",11,0.08,1,"ols_global",0.214001167636067
"578",11,0.08,1,"Huber_global",0.110674294121409
"579",11,0.08,1,"Huber_distr_dc",0.110078316489939
"580",11,0.08,10,"ols_global",1.15382690047585
"581",11,0.08,10,"Huber_global",0.142333302619707
"582",11,0.08,10,"Huber_distr_dc",0.137868306372272
"583",11,0.08,100,"ols_global",8.14389987179717
"584",11,0.08,100,"Huber_global",0.131304906119514
"585",11,0.08,100,"Huber_distr_dc",0.126867227554609
"586",11,0.1,1,"ols_global",0.205542127032468
"587",11,0.1,1,"Huber_global",0.134013913029309
"588",11,0.1,1,"Huber_distr_dc",0.134020920548049
"589",11,0.1,10,"ols_global",0.99904481140201
"590",11,0.1,10,"Huber_global",0.165501103592025
"591",11,0.1,10,"Huber_distr_dc",0.170262938819717
"592",11,0.1,100,"ols_global",10.1109075438708
"593",11,0.1,100,"Huber_global",0.167078126298286
"594",11,0.1,100,"Huber_distr_dc",0.164349281861386
"595",12,0,1,"ols_global",2.93419764008674
"596",12,0,1,"Huber_global",0.0343550127457632
"597",12,0,1,"Huber_distr_dc",0.0346078537742713
"598",12,0,10,"ols_global",0.288403315593893
"599",12,0,10,"Huber_global",0.029619708656835
"600",12,0,10,"Huber_distr_dc",0.0296810189671416
"601",12,0,100,"ols_global",0.321861843656255
"602",12,0,100,"Huber_global",0.0314097153522539
"603",12,0,100,"Huber_distr_dc",0.0312024642893777
"604",12,0.02,1,"ols_global",0.204378833027987
"605",12,0.02,1,"Huber_global",0.0456434930259802
"606",12,0.02,1,"Huber_distr_dc",0.0451669628318427
"607",12,0.02,10,"ols_global",0.249735401660622
"608",12,0.02,10,"Huber_global",0.0393684812444617
"609",12,0.02,10,"Huber_distr_dc",0.0390949596116766
"610",12,0.02,100,"ols_global",2.07610664600137
"611",12,0.02,100,"Huber_global",0.0455205292513769
"612",12,0.02,100,"Huber_distr_dc",0.0460066016537746
"613",12,0.04,1,"ols_global",0.664087546960911
"614",12,0.04,1,"Huber_global",0.055523591093235
"615",12,0.04,1,"Huber_distr_dc",0.0555310066129648
"616",12,0.04,10,"ols_global",0.475197776671254
"617",12,0.04,10,"Huber_global",0.0663581623321855
"618",12,0.04,10,"Huber_distr_dc",0.0673388145745729
"619",12,0.04,100,"ols_global",4.07372634883804
"620",12,0.04,100,"Huber_global",0.0662118376109432
"621",12,0.04,100,"Huber_distr_dc",0.0658613621608782
"622",12,0.06,1,"ols_global",0.344573984005197
"623",12,0.06,1,"Huber_global",0.0843480125965311
"624",12,0.06,1,"Huber_distr_dc",0.0847148907149014
"625",12,0.06,10,"ols_global",0.671625316021327
"626",12,0.06,10,"Huber_global",0.0980216979499532
"627",12,0.06,10,"Huber_distr_dc",0.0930008264415129
"628",12,0.06,100,"ols_global",5.85495766653817
"629",12,0.06,100,"Huber_global",0.0994101017695853
"630",12,0.06,100,"Huber_distr_dc",0.0978086568879841
"631",12,0.08,1,"ols_global",0.330779619275566
"632",12,0.08,1,"Huber_global",0.116033695184818
"633",12,0.08,1,"Huber_distr_dc",0.115859212893626
"634",12,0.08,10,"ols_global",0.882123373583342
"635",12,0.08,10,"Huber_global",0.133338104155141
"636",12,0.08,10,"Huber_distr_dc",0.133057268175883
"637",12,0.08,100,"ols_global",8.32996718446133
"638",12,0.08,100,"Huber_global",0.130028581806878
"639",12,0.08,100,"Huber_distr_dc",0.124431923946931
"640",12,0.1,1,"ols_global",2.29798484956546
"641",12,0.1,1,"Huber_global",0.132989560105687
"642",12,0.1,1,"Huber_distr_dc",0.132711521156601
"643",12,0.1,10,"ols_global",1.00009733784849
"644",12,0.1,10,"Huber_global",0.171944355383047
"645",12,0.1,10,"Huber_distr_dc",0.171786534937431
"646",12,0.1,100,"ols_global",10.0404132339529
"647",12,0.1,100,"Huber_global",0.170915955807442
"648",12,0.1,100,"Huber_distr_dc",0.167980792096353
"649",13,0,1,"ols_global",0.335097551978873
"650",13,0,1,"Huber_global",0.0340466856625953
"651",13,0,1,"Huber_distr_dc",0.0342922219265659
"652",13,0,10,"ols_global",0.183793030751837
"653",13,0,10,"Huber_global",0.0329867173849032
"654",13,0,10,"Huber_distr_dc",0.0329549482522926
"655",13,0,100,"ols_global",0.28800517741779
"656",13,0,100,"Huber_global",0.0274706567135366
"657",13,0,100,"Huber_distr_dc",0.0275253077284591
"658",13,0.02,1,"ols_global",0.199735631600371
"659",13,0.02,1,"Huber_global",0.034219009219074
"660",13,0.02,1,"Huber_distr_dc",0.0355311028721513
"661",13,0.02,10,"ols_global",0.414331445660909
"662",13,0.02,10,"Huber_global",0.0403355351779627
"663",13,0.02,10,"Huber_distr_dc",0.0395857800919834
"664",13,0.02,100,"ols_global",1.92855507163009
"665",13,0.02,100,"Huber_global",0.0440642807006628
"666",13,0.02,100,"Huber_distr_dc",0.0458931689441988
"667",13,0.04,1,"ols_global",0.24228761819025
"668",13,0.04,1,"Huber_global",0.0602562802298365
"669",13,0.04,1,"Huber_distr_dc",0.06044738848785
"670",13,0.04,10,"ols_global",0.453120076243527
"671",13,0.04,10,"Huber_global",0.0632869850210054
"672",13,0.04,10,"Huber_distr_dc",0.0617895566661974
"673",13,0.04,100,"ols_global",4.15477100493366
"674",13,0.04,100,"Huber_global",0.0677804655907211
"675",13,0.04,100,"Huber_distr_dc",0.0673161007335997
"676",13,0.06,1,"ols_global",0.213200607751584
"677",13,0.06,1,"Huber_global",0.0765683025289917
"678",13,0.06,1,"Huber_distr_dc",0.076370858096671
"679",13,0.06,10,"ols_global",0.650132982560372
"680",13,0.06,10,"Huber_global",0.0985924137646635
"681",13,0.06,10,"Huber_distr_dc",0.0936790830245904
"682",13,0.06,100,"ols_global",5.97840098141799
"683",13,0.06,100,"Huber_global",0.0947136900710962
"684",13,0.06,100,"Huber_distr_dc",0.0966286444219562
"685",13,0.08,1,"ols_global",1.5407040268097
"686",13,0.08,1,"Huber_global",0.10731086064486
"687",13,0.08,1,"Huber_distr_dc",0.107248862698878
"688",13,0.08,10,"ols_global",0.871283796242781
"689",13,0.08,10,"Huber_global",0.133141732461925
"690",13,0.08,10,"Huber_distr_dc",0.133414554133126
"691",13,0.08,100,"ols_global",7.99556633095221
"692",13,0.08,100,"Huber_global",0.121651165058685
"693",13,0.08,100,"Huber_distr_dc",0.120373049987661
"694",13,0.1,1,"ols_global",0.25161922150505
"695",13,0.1,1,"Huber_global",0.141506061680528
"696",13,0.1,1,"Huber_distr_dc",0.141979202964424
"697",13,0.1,10,"ols_global",1.03154368473191
"698",13,0.1,10,"Huber_global",0.170548136919663
"699",13,0.1,10,"Huber_distr_dc",0.165764798562615
"700",13,0.1,100,"ols_global",9.96298566400607
"701",13,0.1,100,"Huber_global",0.167569849766556
"702",13,0.1,100,"Huber_distr_dc",0.163908057240827
"703",14,0,1,"ols_global",0.180855657074837
"704",14,0,1,"Huber_global",0.028007802182758
"705",14,0,1,"Huber_distr_dc",0.0278683655282258
"706",14,0,10,"ols_global",0.279197137835603
"707",14,0,10,"Huber_global",0.0296722598796253
"708",14,0,10,"Huber_distr_dc",0.0300252192381901
"709",14,0,100,"ols_global",0.509049026010725
"710",14,0,100,"Huber_global",0.0266745120919744
"711",14,0,100,"Huber_distr_dc",0.02655375007057
"712",14,0.02,1,"ols_global",0.573655577245784
"713",14,0.02,1,"Huber_global",0.0372107396679897
"714",14,0.02,1,"Huber_distr_dc",0.0369597211811463
"715",14,0.02,10,"ols_global",0.377574217244651
"716",14,0.02,10,"Huber_global",0.0422963278235928
"717",14,0.02,10,"Huber_distr_dc",0.0416734273470119
"718",14,0.02,100,"ols_global",2.08503831153225
"719",14,0.02,100,"Huber_global",0.044860237707325
"720",14,0.02,100,"Huber_distr_dc",0.0452082259046997
"721",14,0.04,1,"ols_global",0.280896319577748
"722",14,0.04,1,"Huber_global",0.0696243904521909
"723",14,0.04,1,"Huber_distr_dc",0.0694898018804625
"724",14,0.04,10,"ols_global",0.498500526004453
"725",14,0.04,10,"Huber_global",0.0687990964020211
"726",14,0.04,10,"Huber_distr_dc",0.0684046459326727
"727",14,0.04,100,"ols_global",4.07987707238282
"728",14,0.04,100,"Huber_global",0.0701836770964043
"729",14,0.04,100,"Huber_distr_dc",0.0696797787541926
"730",14,0.06,1,"ols_global",0.184082195038865
"731",14,0.06,1,"Huber_global",0.084739508556881
"732",14,0.06,1,"Huber_distr_dc",0.0849932471813394
"733",14,0.06,10,"ols_global",1.25557280702546
"734",14,0.06,10,"Huber_global",0.101048112426141
"735",14,0.06,10,"Huber_distr_dc",0.098671038120461
"736",14,0.06,100,"ols_global",5.96567026699785
"737",14,0.06,100,"Huber_global",0.0997231735730818
"738",14,0.06,100,"Huber_distr_dc",0.0964459874298934
"739",14,0.08,1,"ols_global",0.256805430493337
"740",14,0.08,1,"Huber_global",0.107598888760434
"741",14,0.08,1,"Huber_distr_dc",0.108346880416239
"742",14,0.08,10,"ols_global",0.908934281886029
"743",14,0.08,10,"Huber_global",0.139293246264223
"744",14,0.08,10,"Huber_distr_dc",0.139715527239044
"745",14,0.08,100,"ols_global",7.66653274556217
"746",14,0.08,100,"Huber_global",0.116275582826961
"747",14,0.08,100,"Huber_distr_dc",0.119913465614674
"748",14,0.1,1,"ols_global",0.334845375004481
"749",14,0.1,1,"Huber_global",0.132019333945139
"750",14,0.1,1,"Huber_distr_dc",0.131969482108672
"751",14,0.1,10,"ols_global",1.017221342305
"752",14,0.1,10,"Huber_global",0.164246747159407
"753",14,0.1,10,"Huber_distr_dc",0.163389087822239
"754",14,0.1,100,"ols_global",9.94540198159011
"755",14,0.1,100,"Huber_global",0.163128461647685
"756",14,0.1,100,"Huber_distr_dc",0.160457155002254
"757",15,0,1,"ols_global",0.264139751881198
"758",15,0,1,"Huber_global",0.0328698990376391
"759",15,0,1,"Huber_distr_dc",0.0332525428524275
"760",15,0,10,"ols_global",0.379468953559435
"761",15,0,10,"Huber_global",0.0345052672865806
"762",15,0,10,"Huber_distr_dc",0.0352232808922428
"763",15,0,100,"ols_global",0.180951235020849
"764",15,0,100,"Huber_global",0.0328150211054064
"765",15,0,100,"Huber_distr_dc",0.0335655928734702
"766",15,0.02,1,"ols_global",0.250060850293539
"767",15,0.02,1,"Huber_global",0.0369308823614502
"768",15,0.02,1,"Huber_distr_dc",0.0377284248285584
"769",15,0.02,10,"ols_global",0.22971291346927
"770",15,0.02,10,"Huber_global",0.0355296965258343
"771",15,0.02,10,"Huber_distr_dc",0.035739818096362
"772",15,0.02,100,"ols_global",2.30507619468427
"773",15,0.02,100,"Huber_global",0.0441178618284269
"774",15,0.02,100,"Huber_distr_dc",0.0444581285079232
"775",15,0.04,1,"ols_global",0.345323333528301
"776",15,0.04,1,"Huber_global",0.0554020098950197
"777",15,0.04,1,"Huber_distr_dc",0.0555255373556398
"778",15,0.04,10,"ols_global",0.450820185580649
"779",15,0.04,10,"Huber_global",0.0695279320113823
"780",15,0.04,10,"Huber_distr_dc",0.0683967819478496
"781",15,0.04,100,"ols_global",4.056601100007
"782",15,0.04,100,"Huber_global",0.0689971064956987
"783",15,0.04,100,"Huber_distr_dc",0.0670355894820297
"784",15,0.06,1,"ols_global",0.202667624886463
"785",15,0.06,1,"Huber_global",0.0828421854031795
"786",15,0.06,1,"Huber_distr_dc",0.0828868476526952
"787",15,0.06,10,"ols_global",2.09792722641291
"788",15,0.06,10,"Huber_global",0.0950664729300378
"789",15,0.06,10,"Huber_distr_dc",0.0957374796219302
"790",15,0.06,100,"ols_global",5.69516996290781
"791",15,0.06,100,"Huber_global",0.10146510863833
"792",15,0.06,100,"Huber_distr_dc",0.102393990076524
"793",15,0.08,1,"ols_global",0.183207162051221
"794",15,0.08,1,"Huber_global",0.105548641076582
"795",15,0.08,1,"Huber_distr_dc",0.105792864756077
"796",15,0.08,10,"ols_global",0.892142745645854
"797",15,0.08,10,"Huber_global",0.136555627650172
"798",15,0.08,10,"Huber_distr_dc",0.13476464944858
"799",15,0.08,100,"ols_global",7.9050623719142
"800",15,0.08,100,"Huber_global",0.125682186272834
"801",15,0.08,100,"Huber_distr_dc",0.126358128890083
"802",15,0.1,1,"ols_global",0.263926052210984
"803",15,0.1,1,"Huber_global",0.145578604840708
"804",15,0.1,1,"Huber_distr_dc",0.145394247173366
"805",15,0.1,10,"ols_global",1.02810938034608
"806",15,0.1,10,"Huber_global",0.168109143837087
"807",15,0.1,10,"Huber_distr_dc",0.162187510991581
"808",15,0.1,100,"ols_global",10.1439147172987
"809",15,0.1,100,"Huber_global",0.169262657219536
"810",15,0.1,100,"Huber_distr_dc",0.162797875732118
"811",16,0,1,"ols_global",0.213393034493684
"812",16,0,1,"Huber_global",0.0259203744204904
"813",16,0,1,"Huber_distr_dc",0.0257785574349878
"814",16,0,10,"ols_global",0.266815605177761
"815",16,0,10,"Huber_global",0.0286048651626563
"816",16,0,10,"Huber_distr_dc",0.0287419862659727
"817",16,0,100,"ols_global",0.698913464631221
"818",16,0,100,"Huber_global",0.0360510033964008
"819",16,0,100,"Huber_distr_dc",0.0362609743771363
"820",16,0.02,1,"ols_global",0.143785216261519
"821",16,0.02,1,"Huber_global",0.0409582724432666
"822",16,0.02,1,"Huber_distr_dc",0.0410329237938549
"823",16,0.02,10,"ols_global",1.41265414982821
"824",16,0.02,10,"Huber_global",0.0392931510694698
"825",16,0.02,10,"Huber_distr_dc",0.0393345050052649
"826",16,0.02,100,"ols_global",2.15865765343369
"827",16,0.02,100,"Huber_global",0.0412908938737645
"828",16,0.02,100,"Huber_distr_dc",0.0410456807243284
"829",16,0.04,1,"ols_global",0.218681808446197
"830",16,0.04,1,"Huber_global",0.0625327781297671
"831",16,0.04,1,"Huber_distr_dc",0.0624120091040782
"832",16,0.04,10,"ols_global",0.508751829527116
"833",16,0.04,10,"Huber_global",0.0651627206888635
"834",16,0.04,10,"Huber_distr_dc",0.0638970169864037
"835",16,0.04,100,"ols_global",4.10328882813812
"836",16,0.04,100,"Huber_global",0.066947678242615
"837",16,0.04,100,"Huber_distr_dc",0.065926343151693
"838",16,0.06,1,"ols_global",0.649104338460648
"839",16,0.06,1,"Huber_global",0.0821392212099408
"840",16,0.06,1,"Huber_distr_dc",0.0816794989363666
"841",16,0.06,10,"ols_global",0.631742079366698
"842",16,0.06,10,"Huber_global",0.095372645109595
"843",16,0.06,10,"Huber_distr_dc",0.0967651794601011
"844",16,0.06,100,"ols_global",6.01600202308816
"845",16,0.06,100,"Huber_global",0.100229017448039
"846",16,0.06,100,"Huber_distr_dc",0.0999335056200604
"847",16,0.08,1,"ols_global",0.240094919334368
"848",16,0.08,1,"Huber_global",0.10715782286538
"849",16,0.08,1,"Huber_distr_dc",0.107002591082373
"850",16,0.08,10,"ols_global",0.875989822754611
"851",16,0.08,10,"Huber_global",0.1275500341924
"852",16,0.08,10,"Huber_distr_dc",0.123324851662371
"853",16,0.08,100,"ols_global",7.92824590348008
"854",16,0.08,100,"Huber_global",0.137051871278129
"855",16,0.08,100,"Huber_distr_dc",0.136569564968025
"856",16,0.1,1,"ols_global",0.428977835918239
"857",16,0.1,1,"Huber_global",0.131911243592619
"858",16,0.1,1,"Huber_distr_dc",0.131431109583537
"859",16,0.1,10,"ols_global",1.10436054101268
"860",16,0.1,10,"Huber_global",0.171978225161079
"861",16,0.1,10,"Huber_distr_dc",0.167437255740666
"862",16,0.1,100,"ols_global",10.2141742053522
"863",16,0.1,100,"Huber_global",0.166697983081893
"864",16,0.1,100,"Huber_distr_dc",0.165264853527325
"865",17,0,1,"ols_global",0.942650343281233
"866",17,0,1,"Huber_global",0.0252151361135251
"867",17,0,1,"Huber_distr_dc",0.0252244265891834
"868",17,0,10,"ols_global",0.47554504787065
"869",17,0,10,"Huber_global",0.0296483874717868
"870",17,0,10,"Huber_distr_dc",0.0299819084533481
"871",17,0,100,"ols_global",0.443777468546549
"872",17,0,100,"Huber_global",0.0298546264756509
"873",17,0,100,"Huber_distr_dc",0.0296233104321384
"874",17,0.02,1,"ols_global",0.915822065466027
"875",17,0.02,1,"Huber_global",0.0417908236976158
"876",17,0.02,1,"Huber_distr_dc",0.0416278438666499
"877",17,0.02,10,"ols_global",0.3545750481216
"878",17,0.02,10,"Huber_global",0.0440858097260469
"879",17,0.02,10,"Huber_distr_dc",0.043488779274979
"880",17,0.02,100,"ols_global",1.99904368453318
"881",17,0.02,100,"Huber_global",0.0385695183618784
"882",17,0.02,100,"Huber_distr_dc",0.0387116944410117
"883",17,0.04,1,"ols_global",0.240353468148323
"884",17,0.04,1,"Huber_global",0.0560087527645208
"885",17,0.04,1,"Huber_distr_dc",0.0566861107017924
"886",17,0.04,10,"ols_global",0.4248493744516
"887",17,0.04,10,"Huber_global",0.0700814427184743
"888",17,0.04,10,"Huber_distr_dc",0.0685128763799358
"889",17,0.04,100,"ols_global",4.12550274892452
"890",17,0.04,100,"Huber_global",0.0577311269250517
"891",17,0.04,100,"Huber_distr_dc",0.0555427737976832
"892",17,0.06,1,"ols_global",0.269530246851957
"893",17,0.06,1,"Huber_global",0.082411212612149
"894",17,0.06,1,"Huber_distr_dc",0.0823952749598289
"895",17,0.06,10,"ols_global",0.655714579228833
"896",17,0.06,10,"Huber_global",0.0981610534467637
"897",17,0.06,10,"Huber_distr_dc",0.0966752117165764
"898",17,0.06,100,"ols_global",6.14469536829087
"899",17,0.06,100,"Huber_global",0.0945085316671569
"900",17,0.06,100,"Huber_distr_dc",0.0912423492560272
"901",17,0.08,1,"ols_global",0.222504310178497
"902",17,0.08,1,"Huber_global",0.108555895585093
"903",17,0.08,1,"Huber_distr_dc",0.108170663866347
"904",17,0.08,10,"ols_global",0.782817837520912
"905",17,0.08,10,"Huber_global",0.127200682158859
"906",17,0.08,10,"Huber_distr_dc",0.125901198340339
"907",17,0.08,100,"ols_global",7.89333436416669
"908",17,0.08,100,"Huber_global",0.141631323820673
"909",17,0.08,100,"Huber_distr_dc",0.136742053304986
"910",17,0.1,1,"ols_global",0.197995348303274
"911",17,0.1,1,"Huber_global",0.139893349161538
"912",17,0.1,1,"Huber_distr_dc",0.139914250207559
"913",17,0.1,10,"ols_global",1.07107067668831
"914",17,0.1,10,"Huber_global",0.171701880255928
"915",17,0.1,10,"Huber_distr_dc",0.16836843983134
"916",17,0.1,100,"ols_global",10.0792153858041
"917",17,0.1,100,"Huber_global",0.160656943249558
"918",17,0.1,100,"Huber_distr_dc",0.158923225892061
"919",18,0,1,"ols_global",0.279658169715826
"920",18,0,1,"Huber_global",0.0313090378452773
